	Subcorpus	Type of Article	Article	Teil	WordsN	NounsN	CNCsNounsN
260	economics_intros		The-Trade-off-Between-Income-Inequality-and-Carbon-Diox_2017_Ecological-Econ.txt	<Conclusion>	350.0	97.0	3
261	economics_intros		Understanding-the-relation-between-accruals-and-vola_2016_Journal-of-Account.txt	<Intro>	3046.0	967.0	36
262	economics_intros		Understanding-the-relation-between-accruals-and-vola_2016_Journal-of-Account.txt	<Middle>	6095.0	1815.0	55
263	economics_intros		Understanding-the-relation-between-accruals-and-vola_2016_Journal-of-Account.txt	<Conclusion>	471.0	139.0	
264	economics_intros		Volatility-spillovers-and-cross-hedging-between-gold--oil-and-_2017_Energy-E.txt	<Intro>	2686.0	803.0	31
265	economics_intros		Volatility-spillovers-and-cross-hedging-between-gold--oil-and-_2017_Energy-E.txt	<Middle>	4063.0	1171.0	65
266	economics_intros		Volatility-spillovers-and-cross-hedging-between-gold--oil-and-_2017_Energy-E.txt	<Conclusion>	533.0	176.0	6
267	economics_intros		Voluntary-disclosure-incentives--Evidence-from-t_2016_Journal-of-Accounting-.txt	<Intro>	3470.0	1120.0	61
268	economics_intros		Voluntary-disclosure-incentives--Evidence-from-t_2016_Journal-of-Accounting-.txt	<Middle>	4495.0	1462.0	89
269	economics_intros		Voluntary-disclosure-incentives--Evidence-from-t_2016_Journal-of-Accounting-.txt	<Conclusion>	240.0	75.0	3
270	economics_intros		When-does-the-bond-price-reaction-to-earnings-annou_2017_Journal-of-Accounti.txt	<Intro>	2482.0	803.0	52
271	economics_intros		When-does-the-bond-price-reaction-to-earnings-annou_2017_Journal-of-Accounti.txt	<Middle>	4909.0	1546.0	146
272	economics_intros		When-does-the-bond-price-reaction-to-earnings-annou_2017_Journal-of-Accounti.txt	<Conclusion>	225.0	87.0	13
273	economics_intros		When-does-the-peer-information-environment_2017_Journal-of-Accounting-and-Ec.txt	<Intro>	3451.0	1065.0	50
274	economics_intros		When-does-the-peer-information-environment_2017_Journal-of-Accounting-and-Ec.txt	<Middle>	8263.0	2363.0	96
275	economics_intros		When-does-the-peer-information-environment_2017_Journal-of-Accounting-and-Ec.txt	<Conclusion>	394.0	128.0	
276	economics_intros		When-Patience-Leads-to-Destruction--The-Curious-Case-of-Indiv_2017_Ecologica.txt	<Intro>	1717.0	489.0	18
277	economics_intros		When-Patience-Leads-to-Destruction--The-Curious-Case-of-Indiv_2017_Ecologica.txt	<Middle>	5031.0	1483.0	66
278	economics_intros		When-Patience-Leads-to-Destruction--The-Curious-Case-of-Indiv_2017_Ecologica.txt	<Conclusion>	1597.0	482.0	27
279	economics_intros		Which-determinant-is-the-most-informative-in-forecasting-crude-_2017_Energy-.txt	<Intro>	2569.0	848.0	67
280	economics_intros		Which-determinant-is-the-most-informative-in-forecasting-crude-_2017_Energy-.txt	<Middle>	4037.0	1106.0	83
281	economics_intros		Which-determinant-is-the-most-informative-in-forecasting-crude-_2017_Energy-.txt	<Conclusion>	202.0	71.0	7
282	economics_intros		Wood-Extraction-Among-the-Households-of-Zege-Peninsula-_2017_Ecological-Econ.txt	<Intro>	1495.0	518.0	42
283	economics_intros		Wood-Extraction-Among-the-Households-of-Zege-Peninsula-_2017_Ecological-Econ.txt	<Middle>	1300.0	427.0	17
284	economics_intros		Wood-Extraction-Among-the-Households-of-Zege-Peninsula-_2017_Ecological-Econ.txt	<Conclusion>	3084.0	1022.0	36
